Channel,过零率,方差,能量,差分,AR_coef_0,AR_coef_1,AR_coef_2,AR_coef_3,AR_coef_4,Band_1_power,Band_2_power,Band_3_power,Band_4_power,Band_5_power,微分熵,Wavelet_energy_1,Wavelet_energy_2,Wavelet_energy_3,Wavelet_energy_4,Wavelet_energy_5,Theta_power,Alpha_power,Beta_power,Gamma_power
20,74,1.0346031663688685e-13,1.0411107279509655e-10,7.464317879728066e-12,5.818219681283935e-10,2.765089626810201,-3.4748485614303326,2.479325129543338,-0.7970949339957991,2.103127576404209e-15,1.098204955603661e-16,7.509288660214887e-18,4.0050306664112326e-24,6.972953295923108e-25,4.403083467942093,1.1746042633714383e-10,1.1722582621253214e-11,6.563672286676398e-12,3.919147401866152e-12,3.5717713012617e-13,1.787546433706153e-14,1.3393633939673102e-13,2.3597513043367582e-14,7.533626809001939e-15
21,104,1.1101037202760432e-13,1.1166088028904557e-10,1.0625155721845557e-11,-8.657176989792141e-10,2.6489747619487214,-3.2613899027376907,2.348292143443599,-0.7677181458299431,2.041468426525618e-15,1.2981447792711911e-16,2.4007053304193352e-17,6.698630872569264e-24,9.449967544063553e-25,4.962227613074668,9.04482482735454e-11,1.1927299262052645e-11,8.271210035885004e-12,5.69359981323277e-12,6.625145939729268e-13,1.76473020462795e-14,1.0933617941887924e-13,2.2041137746739416e-14,6.884160162932233e-15
22,102,1.1812575471337335e-13,1.1824507093401563e-10,1.077032900819237e-11,1.1503572639262399e-10,2.651750224540409,-3.2634891919578983,2.324187376604919,-0.739187120868649,1.5416430884762877e-15,1.699638042997599e-16,1.7572735141372748e-17,6.85576654506304e-24,9.20979553242219e-25,5.573270847111835,1.7193445732625187e-10,1.0062066099819698e-11,7.990061432662884e-12,6.596182439044594e-12,6.751416535057514e-13,1.5408709216514326e-14,5.143554927777815e-14,2.2011248129365876e-14,1.0307678414355343e-14
23,158,1.3403342261239218e-13,1.340926799382966e-10,2.796358380148689e-11,2.498068560074702e-10,2.5403159784356415,-3.0901991516257774,2.2025897237510987,-0.7037952365572382,2.1893421490480857e-15,4.801817287965192e-16,8.589444811633212e-17,4.9687133399386625e-23,1.5652979736975237e-24,5.929249245705771,9.727571422283532e-11,1.3470260368364904e-11,1.8299909983477498e-11,1.931492567341795e-11,2.0779038068440205e-12,2.198178935658383e-14,5.919210590776523e-14,2.2289030164234795e-14,1.1797048727132616e-14
24,58,1.6675332108168227e-13,1.6675432053607702e-10,1.1460658868597414e-11,-1.999769917226914e-10,2.6942032110654175,-3.33253847886491,2.3640804205004984,-0.7461632067825281,3.247366538107741e-15,1.9644847480650183e-16,1.9404467450687576e-17,1.0412101750358358e-23,9.668718526927848e-25,4.6650349050059114,1.794315283153784e-10,1.356534377935591e-11,9.02586140573048e-12,6.8788509784065984e-12,6.589213938253904e-13,2.0828727188856283e-14,2.2803853507063046e-14,3.694041909112279e-14,1.567425705422763e-14
25,45,1.4283310538029265e-13,1.4308886103157152e-10,5.307759127937259e-12,2.792713222419291e-10,2.8524004371662786,-3.623526445108252,2.5806579660362416,-0.8276167667445911,3.519197765917141e-15,6.525460726372533e-17,4.7956871079753865e-18,1.191701017885716e-24,1.4227330607593043e-25,3.04825818595955,1.3060308420220476e-10,8.684643435402929e-12,4.436066792545906e-12,1.894639825019907e-12,1.7717134527740736e-13,1.9255512404181974e-14,2.9225701088386735e-13,2.2907765757109675e-14,3.1913205162059418e-15
26,55,1.0366084457607627e-13,1.0396029470976902e-10,4.382940551805677e-12,3.635633984832895e-10,2.842479220619553,-3.5973608355046762,2.5480682310334632,-0.8138598148637919,2.5490474654853648e-15,5.224286394743077e-17,3.543113756817409e-18,1.1990728605576723e-24,1.689957830957713e-25,3.311412481556707,9.255223817644524e-11,8.193511311302648e-12,4.001019673625868e-12,1.5631759043586989e-12,1.4290372583102362e-13,1.061350717811669e-14,2.1445588068546215e-13,2.1961454773696785e-14,3.578453748014594e-15
27,63,1.0908198835356839e-13,1.0958560031045854e-10,4.9543531936394e-12,4.933262688003331e-10,2.8330258086696287,-3.596651517163176,2.5745583810255575,-0.8325641496265919,2.6803165769247654e-15,6.018219160828975e-17,3.821217755396721e-18,1.4811491241547068e-24,2.045797401719682e-25,3.4322617222065475,9.57113714180813e-11,1.0545473486011949e-11,4.03184012778465e-12,1.934096300479119e-12,1.8270826312187172e-13,1.541447663393509e-14,2.099273655769659e-13,2.3414698830154673e-14,2.8246279820337432e-15
28,76,1.032930457580282e-13,1.0329343376618969e-10,6.52488376443087e-12,2.975841852925961e-11,2.768347277019104,-3.4663171605428396,2.461306713875857,-0.789131833997067,2.131952864310203e-15,8.385488559171537e-17,1.0642299165195735e-17,3.231405626830075e-24,5.5908515899273645e-25,4.923315636102554,9.446005721296293e-11,1.2376901275308179e-11,5.885703380089334e-12,2.8273046065434216e-12,2.880485826534191e-13,2.118297549116756e-14,1.322236576486005e-13,3.4895191406227586e-14,7.402033552052654e-15
29,100,6.59538838413371e-14,6.639681382925439e-11,6.351330672721188e-12,6.524386004823127e-10,2.7248621348260675,-3.418098755422868,2.465109275295143,-0.8071910808787299,1.259968632340069e-15,9.12797761675822e-17,4.696016922415925e-18,3.451011156932758e-24,5.560499804826334e-25,4.92744917219392,6.23325906435861e-11,1.0554311746056553e-11,4.858246266853064e-12,3.688133893543415e-12,3.480107435060027e-13,1.527671541767088e-14,7.495655850187442e-14,1.9209307868238487e-14,4.621218256944502e-15
30,136,8.90333338123311e-14,8.906974657809981e-11,1.7171670143021766e-11,3.7935817042437316e-10,2.5532321154263955,-3.12260455071356,2.266186610226686,-0.7500709453815915,1.4796955677620637e-15,2.1681858424779026e-16,4.5873739323582094e-17,1.5820239473217052e-23,1.764518895397136e-24,6.023788815924098,6.310671413641973e-11,1.1345662019475816e-11,1.14484842907557e-11,9.877894740675342e-12,1.3302355108041148e-12,1.3378637934556367e-14,4.632175305428192e-14,2.455432460141954e-14,9.111021266299741e-15
31,154,9.287486136920078e-14,9.288961038041767e-11,2.0926443864101788e-11,7.232405243964916e-11,2.5520737164415292,-3.1229129647301477,2.23433294193514,-0.7226397102573241,1.21069153547969e-15,3.423522218105246e-16,3.1664261382950164e-17,1.7886476885071428e-23,1.2796804165875121e-24,6.427920197743146,9.139481077879546e-11,1.2166547734540829e-11,1.2201162266882095e-11,1.461295360597206e-11,1.554675579009796e-12,1.3840154085005722e-14,1.300245870911774e-14,2.7047019689152152e-14,1.3664221293715551e-14
32,214,1.9405765916152944e-13,1.946663687636539e-10,8.48293458972809e-11,-2.9314216694366656e-09,2.4992712904144248,-3.093329245160501,2.1957967011086095,-0.7243552893335445,2.2146970194953436e-15,1.7331110420619298e-15,1.3197814774114567e-16,6.894589768307213e-23,5.9983026316225754e-24,7.020189346204478,7.90800293800642e-11,2.672651731463516e-11,4.1541541077969745e-11,6.212264493662663e-11,6.453426246283555e-12,1.8191270300815932e-14,4.252361542697044e-14,5.582045600457638e-14,3.5081719806122955e-14
33,136,8.570938974793859e-14,8.617528350385104e-11,1.5617419846521087e-11,-1.2626232475353636e-09,2.6073269730219115,-3.2079667011738153,2.280415861668894,-0.7300983696072938,1.1829745406341786e-15,2.643931862440707e-16,3.6806877620270105e-17,9.723861107875013e-24,1.254668359230124e-24,6.5232666079776545,6.152666795226158e-11,1.2488670865615235e-11,1.0231209685111168e-11,1.1388360954292135e-11,1.0367148823476086e-12,1.872657224436351e-14,3.353585075509744e-14,3.416665622984602e-14,1.1070606175891191e-14
34,67,7.430770467024328e-14,7.438323867567247e-11,3.81664429249282e-12,2.5501472716946747e-10,2.849697751852876,-3.6102118706332575,2.527586022128927,-0.7877536558552709,1.7885590412643356e-15,6.102681878332597e-17,3.4594753556893543e-18,9.332119179964331e-25,1.2684270593937038e-25,4.635302697399436,6.750887387283231e-11,8.412082498386432e-12,3.246499245296453e-12,1.8638245445089075e-12,1.3419074869393794e-13,1.3916276355111147e-14,1.0925780046226046e-13,2.3073520109445303e-14,4.6756452738245375e-15
35,85,5.94504704914447e-14,5.949922093630426e-11,3.86962416755595e-12,2.601449062708374e-10,2.817168731802896,-3.5755922332415544,2.550635232747621,-0.8195048299195984,1.22601663287689e-15,4.806985483799475e-17,3.3073778071031125e-18,1.5318243243714001e-24,1.9685681584407927e-25,4.619451989436028,4.861753557166492e-11,8.946474058921808e-12,2.9919724554841303e-12,1.941049607629204e-12,1.5848486765835538e-13,1.262494780051122e-14,7.946980237962078e-14,1.7712521707674873e-14,2.5322389150333354e-15
36,102,5.534437615025707e-14,5.53444197023909e-11,5.054468461315517e-12,8.577788696991767e-11,2.7250969026086187,-3.395388411628619,2.408817677907555,-0.7744017940597225,9.776513136079547e-16,6.847930924168651e-17,9.405770141798955e-18,2.2911739271036287e-24,3.2628704756134545e-25,5.600463558415703,6.166507635516165e-11,9.369778598508001e-12,4.8438375223005484e-12,2.6342279968432847e-12,2.4617728280566593e-13,9.364716579486617e-15,4.696863325930906e-14,2.5120461678533536e-14,6.2013708802069536e-15
37,90,5.314855482534063e-14,5.342989564571941e-11,4.430994412759242e-12,6.380745685753064e-10,2.7406084168375044,-3.4426481329030825,2.4868126812141043,-0.8191237118366455,1.0108646225152727e-15,5.609587767707121e-17,4.566276896960169e-18,2.229820312964551e-24,3.03189166292156e-25,5.222239810047756,3.936605347883335e-11,1.0576035070025808e-11,2.933285319055145e-12,2.5687598781308015e-12,2.2486166764039948e-13,6.6205285105339356e-15,5.0874522027237375e-14,1.8804880312709888e-14,3.0077678622902367e-15
38,132,8.445288533846015e-14,8.445295211920049e-11,1.4217197103877128e-11,3.197236774923364e-11,2.6332152627472274,-3.2570874402826338,2.3262682329462585,-0.7528729838494588,1.401452031025141e-15,1.9286834202954882e-16,3.0905604921246366e-17,6.588201013861237e-24,1.028135117784419e-24,6.165845437341726,7.073335786683174e-11,1.1931580346660168e-11,1.1477821014222889e-11,9.116056286397711e-12,9.09662143742049e-13,1.1394098181380327e-14,4.1903136949534006e-14,3.456673781516028e-14,1.027583438312101e-14
39,68,7.33746892279561e-14,7.361676121912841e-11,5.8937491433944195e-12,5.405591928966829e-10,2.704745354501773,-3.373050975702585,2.4486708713951426,-0.8124155028013147,1.5200859469374333e-15,7.237121352550676e-17,8.806767301428054e-18,7.161154804594049e-24,5.575810975870387e-25,4.679139369323848,5.60174713711395e-11,1.1182083175434065e-11,3.928244185312342e-12,3.5859945579263067e-12,3.2919896677608837e-13,8.450681141446982e-15,9.637813997313195e-14,2.2777705558352522e-14,4.806064622010528e-15
40,157,2.886888933851566e-13,2.889952677202431e-10,7.215980575609144e-11,-1.3031486019079293e-09,2.610553299710374,-3.2390878160023107,2.297176292191299,-0.744324484073297,5.6080466655353075e-15,9.938082754213799e-16,1.2727240440863218e-16,2.1866567958175427e-23,2.9898339459323747e-24,6.252661430968696,1.3583928203815756e-10,4.5819999939778146e-11,6.261074204867501e-11,4.642903007755116e-11,4.580308218939508e-12,5.201720013554652e-14,1.89647705809936e-13,1.163076444577367e-13,2.862393617629793e-14
41,112,1.6299172466736463e-13,1.6309315792147184e-10,1.9731780359416147e-11,3.1406389412527065e-10,2.6018652811638754,-3.1940713679206705,2.32787287661193,-0.7717283865933366,3.604601578548048e-15,3.2041215268904334e-16,3.931102529739605e-17,1.9119536038717845e-23,1.5802882496097348e-24,4.558011513514358,1.2098107417432223e-10,1.731498280039644e-11,1.2147906150171349e-11,1.2035652333712158e-11,1.4478740731819946e-12,2.252781658387763e-14,2.317393309947634e-13,3.8222426910501255e-14,5.315931599062108e-15
42,75,1.000837117898392e-13,1.0008954253475784e-10,5.7024146083642015e-12,2.342712411211665e-10,2.8027121801608983,-3.533797529576371,2.5077417012248975,-0.8004387248467245,1.9060569497770657e-15,7.518091042289855e-17,6.081967717408486e-18,2.7119615543434994e-24,3.6739228565730817e-25,4.835571528109233,9.236999734108483e-11,1.1796204270611326e-11,4.829091659061122e-12,3.0578393986570936e-12,2.3173799769114366e-13,1.6515610494739087e-14,9.954741734810456e-14,2.7277892502081e-14,5.6500677271093544e-15
43,102,1.1186463068638952e-13,1.1191750044214701e-10,8.034719809991997e-12,-1.1844226527325319e-10,2.763758872937463,-3.4729687381873036,2.485259875561377,-0.8055647253294649,2.1387064626063722e-15,1.1573834387759545e-16,1.2043507176780595e-17,3.2857181850531607e-24,3.209201257704929e-25,5.136884575361517,1.1219971540422823e-10,1.760151328050121e-11,6.8725535643547246e-12,4.40550619991031e-12,3.750507802654936e-13,1.6814787808720345e-14,1.1674916765120429e-13,4.45591507981387e-14,1.1848100848588004e-14
44,70,1.6521031381410635e-13,1.6525933591573112e-10,8.077303642823158e-12,3.5661715424584485e-10,2.7913873419739854,-3.52389105380491,2.548946361798735,-0.8428907435302898,4.01524167728511e-15,7.161052153597551e-17,1.027494759227958e-17,3.750179664092149e-24,4.07122290724462e-25,3.380843062549067,1.549758599009682e-10,2.1367749113376266e-11,5.1124515432902e-12,3.6347966243294008e-12,3.095503260297999e-13,7.42519176983683e-15,3.364573054386078e-13,4.852296320528139e-14,2.9603191533862834e-15
45,76,2.3203062602976164e-13,2.3212767421199488e-10,1.5366536390207818e-11,-1.9165310018730482e-10,2.738522292020095,-3.425521154466917,2.465301747660218,-0.8042171339990052,4.969464248416671e-15,1.9766266200735055e-16,2.498111475876675e-17,7.70821406090746e-24,9.164305098216846e-25,4.323872032164984,2.2974736726219795e-10,2.6183947921197668e-11,1.1935513114771828e-11,8.798081131381435e-12,7.925832490525368e-13,1.6098386621035385e-14,2.9081469616137066e-13,6.423319390327245e-14,1.64046097017902e-14
46,66,3.1502410954344814e-13,3.150586933416573e-10,1.267165402204716e-11,2.9168004451689914e-10,2.782951143015983,-3.501478727999284,2.5419560135955264,-0.8462982217418369,8.06861241432622e-15,1.0380352189705934e-16,1.9432393092298714e-17,5.4791672310732615e-24,9.20293412927896e-25,3.0861590793337825,2.7765845366171094e-10,3.282533485509411e-11,7.632248199763125e-12,5.237183855563212e-12,4.781551088949429e-13,1.3971691847477058e-14,6.656663472619671e-13,6.938614319688907e-14,3.580948666807576e-15
47,56,7.724572228791806e-13,7.728264234750034e-10,3.306723050889843e-11,-3.860560906347563e-10,2.762865538527935,-3.4445053554551777,2.426531436198384,-0.759069528144791,1.174758195001667e-14,4.896648518517144e-16,4.971818498618513e-17,2.776184733290699e-23,3.2135851936016956e-24,4.554090171275235,7.601019738462907e-10,4.730140926754002e-11,2.92039668432459e-11,2.1273221332029935e-11,1.594508056726401e-12,6.604088835683302e-14,5.098619967139766e-13,1.0615363665139167e-13,3.151481771847573e-14
48,61,3.490609103622091e-13,3.49061929232649e-10,1.6415247405781546e-11,3.415651306683205e-11,2.713545954027918,-3.382441246964139,2.496441255272324,-0.851736111123817,8.556412870612881e-15,1.5032175557743704e-16,3.3789663084701375e-17,1.1528757140736088e-23,1.4500141755037711e-24,2.8662125426336984,3.0166437408017833e-10,3.2420538882967873e-11,8.449186694143496e-12,7.753956480675232e-12,8.374207915890706e-13,2.242888060055786e-14,7.490683306898292e-13,6.017545794733375e-14,3.990524986225951e-15
49,86,1.8958114716896422e-13,1.8958308525066452e-10,1.6609819410082343e-11,2.809193159161798e-10,2.7585478602117677,-3.4655975220390003,2.4647112486177027,-0.7890892809198161,3.2052359442639067e-15,2.41018053494308e-16,2.0673366307276515e-17,9.72147284670758e-24,1.0292007645512144e-24,4.80390215318941,1.6757224900043677e-10,2.085224425208552e-11,1.4796760796218328e-11,9.765839462108467e-12,8.01242912215942e-13,1.7705630460515573e-14,1.9993178880212452e-13,5.3681357645915264e-14,1.3361562536580192e-14
50,96,2.4598999276640747e-13,2.4600642499172526e-10,2.3604286595605125e-11,7.221909542842954e-11,2.74018144079134,-3.443155877835064,2.4690752407892496,-0.7988500130894254,4.584533723503262e-15,3.6362830356230555e-16,2.6594088459621593e-17,1.0157815207825398e-23,1.157896384031307e-24,4.674242971540096,2.408460181499512e-10,2.8980236230663385e-11,1.8831244165926058e-11,1.4404473725184636e-11,1.2642984334867766e-12,2.0319875818106014e-14,2.8257314921991676e-13,6.769769346595184e-14,2.351095413675494e-14
51,74,3.32612267471098e-13,3.326355233864495e-10,1.724305452908721e-11,3.806227201928909e-10,2.787069371999661,-3.5131876704633402,2.528934010623023,-0.8272350281028403,7.823824129618319e-15,1.8446006645969671e-16,2.5334979398087186e-17,1.1717269465408714e-23,1.272180808994461e-24,3.2656189623355196,3.1824936092797883e-10,3.222555558309383e-11,1.1794946864105303e-11,8.28998623822896e-12,7.184777868258374e-13,1.1937252144729736e-14,6.470901884291808e-13,7.801665033733534e-14,6.599383340002825e-15
