Channel,过零率,方差,能量,差分,AR_coef_0,AR_coef_1,AR_coef_2,AR_coef_3,AR_coef_4,Band_1_power,Band_2_power,Band_3_power,Band_4_power,Band_5_power,微分熵,Wavelet_energy_1,Wavelet_energy_2,Wavelet_energy_3,Wavelet_energy_4,Wavelet_energy_5,Theta_power,Alpha_power,Beta_power,Gamma_power
48,76,3.372493349499878e-13,3.3958924082996453e-10,1.792035059802488e-11,1.4100613450872732e-09,2.7558554160783166,-3.4440703075002235,2.4819727645420606,-0.8226205364787781,6.22341324095676e-15,1.599153919407163e-16,2.330311788956776e-17,2.111064527600106e-23,3.1244680420655524e-24,5.105706661771335,3.147711293108688e-10,6.644806079184757e-11,1.222385526914404e-11,6.378648530586407e-12,7.08124356857158e-13,6.812943828574095e-14,2.4513004280787396e-13,1.3578288258773563e-13,8.553751879575289e-15
49,70,3.684256431189227e-13,3.726919016321502e-10,1.7867287885985464e-11,1.7761997070118639e-09,2.7875166712878117,-3.521044659387392,2.559530232444,-0.8524883443035338,5.570727785658521e-15,1.9748170445242058e-16,2.6213151085803574e-17,1.1062520801915648e-23,1.8407747491318158e-24,4.932756574917016,4.3082324816075597e-10,5.068895849463125e-11,1.0583420241256553e-11,6.8435904816445914e-12,6.971638795330996e-13,4.313859694673229e-14,2.8261302173871475e-13,1.7004239740718126e-13,9.467350893822785e-15
50,91,2.870120240836354e-13,2.8988974073668995e-10,1.751095319386687e-11,1.6771524201511935e-09,2.81408783473564,-3.565192701842264,2.5466012307561803,-0.8233592740305846,4.252682311684886e-15,2.173886840336709e-16,1.9302341634696323e-17,1.4806125986667135e-23,1.849122342934107e-24,4.836619183197267,2.5853465514603345e-10,3.699031701202653e-11,1.3871018425832222e-11,7.882398503048734e-12,6.764097588179966e-13,1.3297760635741428e-14,2.77827499610116e-13,1.2768682742088047e-13,1.0401054749406156e-14
51,82,4.940098339430409e-13,4.960171811499059e-10,2.1912526663767647e-11,1.1777929246299132e-09,2.739471311708777,-3.423258738621783,2.509105665024113,-0.8513577703728659,6.294288496099761e-15,2.355765158527448e-16,3.018420599289637e-17,1.3851010172205897e-23,2.5677262422093837e-24,4.84571135553552,6.102289711632487e-10,5.070394637315813e-11,1.1729272303694548e-11,8.007758200909018e-12,9.14718833143888e-13,8.426233337936895e-14,3.786151616645003e-13,1.0401574907383126e-13,8.76782085800056e-15
52,85,2.8419840228094587e-13,2.865989893313955e-10,1.837240664428164e-11,1.7151966486159897e-09,2.759757709272069,-3.4702460832123982,2.5113284524250195,-0.8315409322627085,4.2405988456365395e-15,2.3282564518355563e-16,1.9053665946133354e-17,2.1601433597310717e-23,2.2576674257889137e-24,5.009825577719166,2.725034493332647e-10,4.3466522486060545e-11,1.2619479680158471e-11,7.531234406845831e-12,8.29557316250241e-13,1.7802635970767995e-14,2.587057164997203e-13,1.2940712342172458e-13,1.631191442789389e-14
53,80,4.915312371545608e-13,4.948304568384502e-10,1.921150107872807e-11,1.4973884251570806e-09,2.7810324397416997,-3.4996248787761983,2.5524291275983213,-0.8585549114759945,6.7458937092167524e-15,1.4523131082134603e-16,1.8876368948525628e-17,2.0249513639142024e-23,2.9097907707668464e-24,4.70499055394912,6.304683634145181e-10,5.453521349327763e-11,1.0519279897751281e-11,6.57879461777731e-12,6.552613627098581e-13,6.629129865344611e-14,3.976219979703501e-13,1.1850320066990843e-13,7.481536211807559e-15
54,87,2.904655504888092e-13,2.9347428958971754e-10,1.881986836462814e-11,1.9382116126575923e-09,2.7301825321423285,-3.4119275401510034,2.4750820804399005,-0.8241474603928874,4.464100552113188e-15,2.1076975465617359e-16,2.9061757791422896e-17,1.4775284214396885e-23,1.5581121518135163e-24,5.018223910174118,2.9723538569382676e-10,3.690426163011335e-11,1.086687832972001e-11,8.008842671654659e-12,9.061428304270124e-13,1.5530525370348667e-14,2.669653808594243e-13,1.38776922668363e-13,9.61243492965015e-15
55,76,3.3542997202650875e-13,3.390307114452893e-10,1.73889324241027e-11,1.7172115358846066e-09,2.805385871102743,-3.550674776341486,2.555900338173844,-0.8368462283474138,4.517982296592409e-15,2.006377362908426e-16,1.5141717537029833e-17,1.9599367750642108e-23,3.2050503265257815e-24,5.259269547048926,3.8807195310249706e-10,4.947060513285408e-11,1.1201201597888266e-11,7.286741497774161e-12,6.69804995269474e-13,6.502636290821357e-14,2.1288691749834167e-13,1.0139090444601679e-13,5.554104611008839e-15
56,81,2.9271768884710686e-13,2.954700373154615e-10,1.5619846698050354e-11,1.5097321883084164e-09,2.745886581577135,-3.4431279476119743,2.5044963807493605,-0.8324240316217371,4.929066517043244e-15,1.8789502142216509e-16,2.8481146717402255e-17,1.2892555288861764e-23,2.444110323151692e-24,4.893563421155044,3.6861230586989034e-10,2.823496488829494e-11,8.970274224541936e-12,7.1033324501453136e-12,7.594414186531602e-13,4.415869369552795e-14,2.4639837296857433e-13,8.287442349389942e-14,6.5091719118642184e-15
57,79,3.556112826315032e-13,3.595674348856988e-10,2.0407999881354964e-11,2.0254672768473536e-09,2.748657672200331,-3.457622556599139,2.5316983205395833,-0.8503465442153082,5.883176844414427e-15,2.4534420211121966e-16,2.1961643830667955e-17,1.7742074041493016e-23,3.1687097006548717e-24,4.785601374296244,3.556347761785779e-10,4.108026245564466e-11,1.2700791446670246e-11,9.520662676830352e-12,9.931153948948584e-13,2.540294838545419e-14,3.7945849043182134e-13,1.271957704916964e-13,1.2051508711064812e-14
58,77,2.64436644087581e-13,2.672069590024674e-10,1.5413319715635564e-11,1.6694671318301953e-09,2.710690022389576,-3.3776645887178556,2.4693734476499745,-0.8305463988291333,3.99341405930868e-15,1.780535747432352e-16,2.7201552378393576e-17,1.5427097318766926e-23,2.0006131344650733e-24,5.3711082386514635,3.0441579459505616e-10,2.8946428298992795e-11,1.0385344179093834e-11,7.546680256127719e-12,7.933198093336279e-13,6.573099664821613e-14,1.66077527375652e-13,6.887732468603153e-14,8.895744900155602e-15
