%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 1000 Hz
%Board = OpenBCI_GUI$BoardCytonWifiDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
31.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169860.00327587168, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183612.96458398874, -187113.65009709002, -184638.46261959823, 112549.28112617508, -187500.02235174447, -186695.82893798698, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267229733E9, 0.0, 2025-12-14 10:50:26.722
32.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169819.21134224074, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183610.37178163193, -187155.89489411056, -184636.49566608618, 112539.78163478157, -187500.02235174447, -186664.82706842746, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230084E9, 0.0, 2025-12-14 10:50:26.723
33.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169795.33967916248, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183601.40873210537, -187190.65185673855, -184628.6725555268, 112522.10140491741, -187500.02235174447, -186629.3548499769, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230191E9, 0.0, 2025-12-14 10:50:26.723
34.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169727.32332078498, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183634.46696215475, -187279.16476478157, -184663.00483501016, 112537.52410859158, -187500.02235174447, -186619.296564972, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230325E9, 0.0, 2025-12-14 10:50:26.723
35.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169608.5908542384, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183676.68940743082, -187427.91562413165, -184705.11552156397, 112532.83024225596, -187500.02235174447, -186554.1859333737, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230432E9, 0.0, 2025-12-14 10:50:26.723
36.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169518.6027310613, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183714.44150381585, -187500.02235174447, -184743.62757726046, 112521.11792816139, -187500.02235174447, -186491.3104762209, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230532E9, 0.0, 2025-12-14 10:50:26.723
37.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169461.82930014483, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183729.48422783427, -187500.02235174447, -184760.5031443242, 112507.34925357692, -187500.02235174447, -186460.48742061705, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765680626723063E9, 0.0, 2025-12-14 10:50:26.723
38.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169467.37253276975, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183721.43759983036, -187500.02235174447, -184755.47400182177, 112490.27252081306, -187500.02235174447, -186457.64874907123, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765680626723071E9, 0.0, 2025-12-14 10:50:26.723
39.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169473.51926249496, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183729.7077452788, -187500.02235174447, -184767.2533711497, 112502.09659362992, -187500.02235174447, -186496.40667395672, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230806E9, 0.0, 2025-12-14 10:50:26.723
40.0, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -169489.14313186923, -187500.02235174447, -187500.02235174447, -187500.02235174447, -187500.02235174447, -183711.60283227003, -187500.02235174447, -184752.32240585357, 112492.79826793651, -187500.02235174447, -186515.45036023264, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656806267230904E9, 0.0, 2025-12-14 10:50:26.723
