%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 500 Hz
%Board = OpenBCI_GUI$BoardCytonWifiDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
26.0, -167668.19121458428, -155439.21654691893, -169202.79493365227, -171792.8927293888, 89996.97446787053, -167394.5611589624, -168286.5298731959, -168678.1547877973, -167061.7436840229, -168736.91752397033, -167186.9581564615, -167214.20493295253, -165441.04104531303, -167874.78838858468, 89789.05854094727, -154746.64774497127, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207311368E9, 0.0, 2025-12-15 14:10:20.731
27.0, -167333.83146927733, -155880.77525863354, -168268.98375379847, -170999.42815296986, 90035.30770961138, -166666.63189728642, -168688.07896233548, -167803.2628063277, -165615.1387828754, -168829.2525803152, -165906.73964103934, -165678.84125457302, -165858.70574220488, -166421.94735073418, 89848.44712596502, -155380.6326247016, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207311623E9, 0.0, 2025-12-15 14:10:20.731
28.0, -167149.16135658757, -155763.62976594327, -168180.96258413346, -170886.6859539373, 90022.58956701632, -166268.41321807067, -168436.37596802425, -167329.5399343419, -165248.19019415262, -168752.2284689222, -165979.22634830792, -165105.4743058055, -165986.75888618935, -166104.01613760187, 89878.95725714651, -155699.52496284546, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207311757E9, 0.0, 2025-12-15 14:10:20.731
29.0, -167168.18269111906, -155116.79263315114, -168974.2930500857, -171492.50763565395, 89963.17863025411, -166355.6744284242, -167656.50125223416, -167450.9322584787, -166156.8109580053, -168517.26693120803, -167381.57479543387, -165777.43479936538, -165749.7856914742, -167114.18087651502, 89855.15264930161, -155537.87714694467, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765779020731188E9, 0.0, 2025-12-15 14:10:20.731
30.0, -167376.32213548687, -154226.34383754063, -170304.4006591321, -172550.5721629348, 89887.65208573962, -166891.87042616255, -166705.0545460051, -168120.29994968176, -167964.57534606164, -168211.33860484822, -169543.50257438453, -167416.53292376196, -165248.19019415262, -169032.36288218058, 89787.62802930213, -154968.44410520126, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207312E9, 0.0, 2025-12-15 14:10:20.731
31.0, -167714.74989828467, -153429.1018163087, -171666.44891100514, -173677.90474628267, 89818.6522506061, -167658.13292957938, -165889.3052803642, -169057.5085946928, -169872.0508661331, -167974.18659617743, -171496.24037697798, -169306.88700758066, -164706.76388821172, -171005.0607925726, 89710.0227725533, -154257.68098326697, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207312129E9, 0.0, 2025-12-15 14:10:20.731
32.0, -168044.39342551155, -152982.62572081396, -172591.74407622148, -174464.95437204296, 89772.51825005034, -168380.25073769697, -165500.20611288623, -169930.18775346133, -171300.2826333383, -167883.3267549666, -172753.10131944434, -170827.20796194172, -164292.85428438836, -172435.25951328987, 89642.58755953165, -153622.69027503615, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207312243E9, 0.0, 2025-12-15 14:10:20.731
33.0, -168230.7622707799, -153087.09777439808, -172686.09078956733, -174584.24563220094, 89776.02747392982, -168779.96698379124, -165743.95188617133, -170403.08361090228, -171660.23512604655, -167958.652133781, -172680.34639124232, -171390.06959081526, -164166.7457421715, -172744.80882225142, 89602.6002887011, -153298.16529728952, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765779020731239E9, 0.0, 2025-12-15 14:10:20.731
34.0, -168227.92359923405, -153721.37322680632, -171922.55519897406, -174005.11193336392, 89831.28098622334, -168710.00602364613, -166502.36892728438, -170293.91769098255, -170779.59874625193, -168195.0888866292, -171316.77822074632, -170741.0419870665, -164403.42836420875, -171766.87529884285, 89620.45933252088, -153445.03861010537, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765779020731251E9, 0.0, 2025-12-15 14:10:20.731
35.0, -168035.74330040734, -154614.12425209573, -170615.98397683908, -172966.7839964371, 89908.84153948326, -168195.42416279606, -167455.9166974922, -169646.2982471345, -169017.49897211778, -168503.9676432571, -169203.51018947485, -169145.61917133562, -164901.04525101726, -169901.68927928084, 89682.8206995512, -153989.48240154772, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207312613E9, 0.0, 2025-12-15 14:10:20.731
36.0, -137234.92768227193, -85577.83342335623, -137278.17830779296, -139971.85408733538, -120071.5372051641, -139300.4747391313, -140275.27901831616, -138074.25803831316, -136498.10242630274, -137707.04122865692, -138355.86766670557, -137216.80041751868, -138656.29746392937, -140594.70779832694, -99507.55232662587, -138782.22719219056, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765779020731274E9, 0.0, 2025-12-15 14:10:20.731
37.0, -136775.88990639328, -85191.21529951278, -138273.30032268766, -140781.81425116234, -119782.12681795679, -139048.43646865326, -139873.14878382074, -138477.34939782016, -137303.7710551943, -137631.984070776, -138997.4521395507, -137648.81493435084, -138038.09291578448, -140203.01582849215, -99529.56879491435, -138742.37403182674, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207312844E9, 0.0, 2025-12-15 14:10:20.731
38.0, -136306.7714937653, -84505.82140753524, -139839.77762934897, -142125.66818304875, -119275.01043975478, -138712.31093553436, -139605.33018175725, -139519.72300049342, -138924.7866183265, -137424.2916612973, -140508.47476821838, -139009.8126542345, -137866.54327709, -139777.4386140631, -99065.18895211088, -138336.33224205163, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207312953E9, 0.0, 2025-12-15 14:10:20.731
39.0, -135985.93455385382, -83722.32570914338, -141627.91718577352, -143734.01030707484, -118656.82824335436, -138362.32732085316, -139503.9873723969, -140907.54281372344, -140780.89782963967, -137176.92490541041, -142319.68132492082, -140748.4207449461, -138158.18883874285, -139473.70075865995, -98326.79907402981, -137747.85551403233, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765779020731308E9, 0.0, 2025-12-15 14:10:20.731
40.0, -135924.66842230182, -83097.30387893962, -143045.0624877289, -145005.6234008817, -118140.90527783697, -138115.9440417223, -139631.48172276994, -142228.84383545446, -142705.80771038626, -136941.80690548502, -144228.96733629316, -142619.4629215554, -138824.04730606644, -139321.64184113048, -97410.17638566213, -137048.73765095923, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657790207313173E9, 0.0, 2025-12-15 14:10:20.731
41.0, -136192.6881900654, -83008.20982554076, -143112.60945947285, -145107.03326547545, -118086.18820741036, -138166.28017023567, -140019.1503786028, -142722.8844431501, -143485.03422558718, -136821.5992238044, -145146.68526013914, -143668.0503091872, -139668.47385984348, -139447.43745892495, -96744.6308427609, -136576.22177317404, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765779020731326E9, 0.0, 2025-12-15 14:10:20.731
