%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 1000 Hz
%Board = OpenBCI_GUI$BoardCytonWifiDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
237.0, -133240.6485963641, -83208.61556632705, -187500.02235174447, -126544.04360580965, -149672.3770704719, -142737.70364972396, -144300.42586331678, -146454.70934566372, -187500.02235174447, -148979.7188615464, -187500.02235174447, -187500.02235174447, -150292.3250546843, -146264.9206834937, -186212.3607054187, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765508482E9, 0.0, 2025-12-13 17:52:56.550
238.0, -133226.3881834016, -83202.82646451313, -187500.02235174447, -126539.08151854057, -149698.86388765145, -142732.5851002437, -144289.51821202258, -146465.59464521345, -187500.02235174447, -149002.00355076834, -187500.02235174447, -187500.02235174447, -150313.42510145012, -146259.53391307997, -186203.1517867031, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765509331E9, 0.0, 2025-12-13 17:52:56.550
239.0, -133220.95670949898, -83203.07233370213, -187500.02235174447, -126541.69667264185, -149742.38273410592, -142736.4966555234, -144287.17127885477, -146493.31080833802, -187500.02235174447, -149031.91018484952, -187500.02235174447, -187500.02235174447, -150342.1917965641, -146252.76133451003, -186187.5949725622, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765509944E9, 0.0, 2025-12-13 17:52:56.550
240.0, -133214.5864623292, -83201.19478716789, -187500.02235174447, -126542.07665229759, -149783.5993508815, -142737.90481542406, -144283.86322067538, -146523.8879947529, -187500.02235174447, -149077.46304004945, -187500.02235174447, -187500.02235174447, -150387.40937559717, -146257.23168340107, -186180.35300735867, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765510623E9, 0.0, 2025-12-13 17:52:56.551
241.0, -133205.33284012473, -83199.71957203383, -187500.02235174447, -126540.60143716354, -149808.8121186271, -142736.92133866803, -144280.3539967959, -146551.24652996619, -187500.02235174447, -149115.5057091124, -187500.02235174447, -187500.02235174447, -150425.7649690825, -146258.08104969037, -186166.98666417442, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765511208E9, 0.0, 2025-12-13 17:52:56.551
242.0, -133201.35422961166, -83199.5854615671, -187500.02235174447, -126538.1650970179, -149816.25524953072, -142734.93203341152, -144276.53184849405, -146570.0443470531, -187500.02235174447, -149137.41041867857, -187500.02235174447, -187500.02235174447, -150448.89902459373, -146259.69037529116, -186154.8496669352, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765511782E9, 0.0, 2025-12-13 17:52:56.551
243.0, -133198.18028189903, -83197.30558363267, -187500.02235174447, -126531.8172015926, -149809.5720779386, -142729.2323385754, -144268.90990363478, -146576.36989073394, -187500.02235174447, -149142.17134024756, -187500.02235174447, -187500.02235174447, -150454.82223687437, -146259.84683750235, -186142.62326271812, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765518696E9, 0.0, 2025-12-13 17:52:56.551
244.0, -133197.82265398774, -83194.37750510902, -187500.02235174447, -126525.58106488957, -149791.6459788854, -142724.5384722398, -144262.20438029818, -146574.51469594418, -187500.02235174447, -149131.57661337574, -187500.02235174447, -187500.02235174447, -150445.70272513662, -146254.59417755535, -186127.28996602178, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765619576552026E9, 0.0, 2025-12-13 17:52:56.552
245.0, -133224.15300895608, -83222.0936682336, -187500.02235174447, -126549.36332099001, -149792.4506416858, -142750.37708883014, -144286.4560230322, -146593.58073396454, -187500.02235174447, -149117.204441691, -187500.02235174447, -187500.02235174447, -150433.4092656862, -146257.20933165663, -186124.00425958686, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765521457E9, 0.0, 2025-12-13 17:52:56.552
246.0, -133224.0412502338, -83223.90415953448, -187500.02235174447, -126546.54700118865, -149761.49347561522, -142749.23714986292, -144283.058557875, -146577.2416087677, -187500.02235174447, -149111.951781744, -187500.02235174447, -187500.02235174447, -150430.28002146244, -146278.0635092334, -186142.6903179515, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765619576552278E9, 0.0, 2025-12-13 17:52:56.552
247.0, -133224.06360197827, -83223.07714498963, -187500.02235174447, -126541.85313485302, -149726.75886473167, -142745.86203645015, -144277.76119443908, -146554.46518116776, -187500.02235174447, -149077.19481911598, -187500.02235174447, -187500.02235174447, -150396.77475652396, -146270.75448879655, -186135.8730358926, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765526357E9, 0.0, 2025-12-13 17:52:56.552
248.0, -133232.1549334711, -83228.08393574762, -187500.02235174447, -126543.52951568717, -149688.00093984616, -142748.67835625153, -144279.5046305066, -146532.42636113483, -187500.02235174447, -149042.39315299908, -187500.02235174447, -187500.02235174447, -150362.21895959604, -146264.13837243777, -186132.49792247987, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765527377E9, 0.0, 2025-12-13 17:52:56.552
249.0, -133240.693299853, -83235.43765967342, -187500.02235174447, -126547.66458841141, -149646.58315737048, -142753.41692607605, -144283.61735148638, -146506.00659918864, -187500.02235174447, -149002.4729374019, -187500.02235174447, -187500.02235174447, -150323.59514517727, -146262.14906718125, -186139.1363905831, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765528307E9, 0.0, 2025-12-13 17:52:56.552
250.0, -133248.13643075663, -83245.0936132781, -187500.02235174447, -126555.55475420413, -149613.65903778782, -142761.5976645467, -144290.0099504006, -146480.39150004287, -187500.02235174447, -148962.08333517116, -187500.02235174447, -187500.02235174447, -150282.8255632908, -146260.13741018026, -186149.46289652144, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765529356E9, 0.0, 2025-12-13 17:52:56.552
251.0, -133252.6514831366, -83250.68154939194, -187500.02235174447, -126560.96387636232, -149589.63091249837, -142767.3420628717, -144292.66980799078, -146454.91051136382, -187500.02235174447, -148931.32733480065, -187500.02235174447, -187500.02235174447, -150251.22019663098, -146260.51738983602, -186163.7009577395, -187500.02235174447, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656195765530324E9, 0.0, 2025-12-13 17:52:56.553
