%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 1000 Hz
%Board = OpenBCI_GUI$BoardCytonWifiDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
178.0, -174384.28692630376, -170112.89091263904, -172315.94590138746, -178412.7641812282, -143851.33461372074, -177498.01903939474, -168365.07390321183, -170103.79375264572, -174885.4800922251, -167544.78723344652, -177335.79007813815, -175132.51157194516, -165093.33730856626, -172079.19622411684, -174696.51844459993, -170736.1916585197, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765627870534094E9, 0.0, 2025-12-13 20:11:10.534
179.0, -174559.21167841097, -169994.9184054039, -172263.88868855103, -178540.05736590116, -143773.6399499941, -177646.81460223373, -168247.99546575494, -170021.80755398364, -175234.30141619462, -167288.27861407743, -177725.73861190543, -175400.28547051974, -164991.52511257233, -172166.12215830354, -174938.0290434395, -170598.79548535295, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341108E9, 0.0, 2025-12-13 20:11:10.534
180.0, -174604.42925744408, -170102.83262763414, -172234.96553122587, -178455.74658581574, -143715.72658011038, -177575.69135137694, -168147.61378140614, -169993.3314315476, -175351.5810193516, -167231.70634886104, -177844.5828371743, -175680.39753203365, -164905.0685650192, -172318.73986944437, -175079.3144201415, -170519.2456268365, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341203E9, 0.0, 2025-12-13 20:11:10.534
181.0, -174588.8053880698, -170281.22190013193, -172232.03745270224, -178301.56425256305, -143690.24559143133, -177427.45458214934, -168090.19214990045, -170005.15550436443, -175328.87164698503, -167287.96568965504, -177790.60337431473, -175913.14624704674, -164864.27663138826, -172477.97369694398, -175169.5484125076, -170500.6042719608, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765627870534131E9, 0.0, 2025-12-13 20:11:10.534
182.0, -174513.7929336778, -170518.86564718076, -172230.22696140135, -178078.8291190659, -143668.18441965396, -177209.569777199, -168038.71608241988, -170027.70841451985, -175241.69984360933, -167387.92269085918, -177660.94090472948, -176089.70267649923, -164856.98996269584, -172617.6050445563, -175226.03127074617, -170516.22814133504, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341399E9, 0.0, 2025-12-13 20:11:10.534
183.0, -174393.4064380415, -170804.49858957515, -172230.74105152383, -177809.22237744599, -143650.34772757863, -176944.8580676148, -167993.83377955365, -170061.10192073608, -175088.50098711264, -167519.17213430072, -177459.64109416498, -176209.97741341323, -164859.80628249721, -172732.29184535646, -175231.73096558225, -170545.53127831596, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341492E9, 0.0, 2025-12-13 20:11:10.534
184.0, -174116.78124866262, -171477.86724303573, -172220.16867639645, -177269.51715582816, -143595.6977123854, -176433.85248587758, -167873.7155048508, -170117.31655804117, -174874.50538569753, -167692.06287766254, -177196.98574507068, -176290.57780391906, -164870.17749192446, -172836.22745707363, -175188.59209878353, -170591.48646491606, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341585E9, 0.0, 2025-12-13 20:11:10.534
185.0, -173587.0225533274, -172692.8633681373, -172228.79644975622, -176291.47187369727, -143538.25372913526, -175482.65164883755, -167722.55065709958, -170255.6291527306, -174368.90892611849, -168150.1395285296, -176618.25437763386, -176398.2908604492, -164876.83831177215, -173041.03649151762, -174979.08919800393, -170709.68248959573, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341668E9, 0.0, 2025-12-13 20:11:10.534
186.0, -173038.846020561, -173704.12334252876, -172278.64083989154, -175393.26702276076, -143560.42665963492, -174571.5051378614, -167708.580816815, -170437.55000085235, -173571.44338744206, -168875.09600819304, -175695.95434617452, -176432.57843644364, -164941.54661197026, -173280.91541301197, -174625.05991757632, -170940.57600981905, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341744E9, 0.0, 2025-12-13 20:11:10.534
187.0, -172611.01127994197, -174348.72530087535, -172331.7709364618, -174791.78157946846, -143613.33323876062, -173952.8088513385, -167763.4990529417, -170585.65265961323, -172885.02131521958, -169431.07329977435, -174890.30806902744, -176266.43791990733, -165060.1673197946, -173348.2612190558, -174300.60199506307, -171167.8485474406, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656278705341823E9, 0.0, 2025-12-13 20:11:10.534
