%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 1000 Hz
%Board = OpenBCI_GUI$BoardCytonWifiDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
202.0, -182841.98586249186, -181737.7426311663, -187500.02235174447, -180493.21985163927, 62217.354740781164, -184047.32603398873, -174520.0961256142, -177148.5718665805, -180879.41329233805, -174258.3348462981, -181785.91064046748, -180042.36281423128, -175011.83450363096, -177489.1006933571, -163349.58831662993, -186172.01580667685, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765681234364452E9, 0.0, 2025-12-14 11:00:34.364
203.0, -182634.1146390575, -181550.39030914192, -187500.02235174447, -180536.9622155383, 62210.35864476665, -183853.6928717724, -174821.509399594, -177403.73938128227, -180784.79835805876, -174588.8947950476, -181676.0741682141, -179951.70413872055, -175371.87640331703, -177847.2873982534, -163248.91605960325, -186069.60011358265, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343644779E9, 0.0, 2025-12-14 11:00:34.364
204.0, -182396.8508716644, -181325.0400215435, -187500.02235174447, -180464.31904605855, 62220.95337163847, -183625.16863646134, -175151.71172043227, -177686.06426549726, -180584.14674808347, -174795.1566928812, -181468.4711657132, -179753.51122063532, -175622.61827261667, -178125.2536922996, -163262.99765861008, -185865.4169279834, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343644965E9, 0.0, 2025-12-14 11:00:34.364
205.0, -182141.72806045154, -181077.42739646762, -187500.02235174447, -180311.9025006178, 62233.31388632225, -183376.41607241824, -175465.0161224623, -177953.1452599937, -180352.7614894821, -174911.58692974888, -181233.73314544358, -179523.4223632124, -175788.9376031086, -178335.15892447936, -163357.18790974474, -185632.66821297028, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343645165E9, 0.0, 2025-12-14 11:00:34.364
206.0, -181711.90401457596, -180676.45945268386, -187500.02235174447, -180084.0041141515, 62257.67728777853, -182981.66191359307, -175851.25426665, -178273.08813012697, -180098.264527114, -174944.4439940982, -180976.4198632741, -179269.32773224448, -175871.39318840424, -178469.8281848226, -163488.7502776087, -185377.63480873525, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765681234364534E9, 0.0, 2025-12-14 11:00:34.364
207.0, -180743.9617209389, -179769.60447664314, -187500.02235174447, -179600.51352983876, 62320.128061786665, -182070.53775436137, -176535.1282400046, -178815.11793316816, -179634.08585001063, -174903.09326685587, -180487.78837773664, -178801.93040393954, -175901.1657120187, -178575.5966395851, -163790.36471728858, -184907.53291935122, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343645513E9, 0.0, 2025-12-14 11:00:34.364
208.0, -179750.89606653407, -178786.91003166558, -187500.02235174447, -178848.48908763996, 62387.11623991922, -181073.5828964213, -177188.6708961333, -179324.33537534898, -178668.5351930303, -174694.01504922094, -179493.80630180912, -177841.8335726063, -175818.62071974526, -178625.39632623154, -164471.08709467496, -183930.38170699857, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343645675E9, 0.0, 2025-12-14 11:00:34.364
209.0, -179071.0677589259, -178086.65222962527, -187500.02235174447, -178097.51517743056, 62452.58449942881, -180367.98302745618, -177600.32297376668, -179643.02654779275, -177708.23719599692, -174286.56509954514, -178542.38194732452, -176888.68813379863, -175535.1335448186, -178482.68043788438, -165205.6995279431, -182970.66485532105, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343645847E9, 0.0, 2025-12-14 11:00:34.364
210.0, -178686.03660893877, -177673.61434383565, -187500.02235174447, -177494.57687074863, 62510.18494489014, -179955.83921144478, -177778.53343230885, -179777.2934767358, -177054.62748463484, -173827.14734401077, -177907.41359083814, -176235.81603000357, -175158.66311295787, -178218.37105970038, -165816.75151786229, -182323.71596380664, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.765681234364602E9, 0.0, 2025-12-14 11:00:34.364
211.0, -178522.10891510357, -177481.70226594238, -187500.02235174447, -177071.88303135431, 62545.858329040806, -179766.00584578584, -177769.6597897601, -179760.0379300163, -176679.54286093032, -173388.65082128654, -177549.78567955326, -175858.4068248757, -174761.51731747595, -177896.2824220994, -166256.92442142064, -181956.07447100573, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343646193E9, 0.0, 2025-12-14 11:00:34.364
212.0, -178597.9036805515, -177526.76338276427, -187500.02235174447, -176852.32184556985, 62563.829131582876, -179813.8832824091, -177591.58344168466, -179607.97901248682, -176526.0757835002, -173011.50983709216, -177411.8307127751, -175702.23518636648, -174392.08768511866, -177565.6554181165, -166529.48159330865, -181808.84353027865, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343646357E9, 0.0, 2025-12-14 11:00:34.364
213.0, -178776.38236002714, -177687.67359109802, -187500.02235174447, -176811.731077639, 62569.10414327433, -179978.97326695602, -177340.88627587396, -179396.79973087308, -176601.84819720368, -172732.44830756765, -177501.7070772299, -175773.82782385682, -174089.6909343828, -177263.3927778474, -166621.45902174225, -181890.47210102942, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343646524E9, 0.0, 2025-12-14 11:00:34.364
214.0, -178999.67628713563, -177900.17162563463, -187500.02235174447, -176891.23623266653, 62573.552140420936, -180194.51113873854, -177082.2989442705, -179179.78664395653, -176779.94689702356, -172566.17368056462, -177685.8407480527, -175948.66316898624, -173885.75361797257, -177035.51674312554, -166615.64756818386, -182071.20830669504, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7656812343646693E9, 0.0, 2025-12-14 11:00:34.364
